NOM;CODI;DATA_INI;DATA_FI;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
METROPOLITANA NORD;12;2020-08-12;2020-08-18;196.775;0.991053;202.6341;102.0110;2058;1334.7185;26927;0;7.9116;171;15;17;2057;1;2043;0;25823;0;0;0
METROPOLITANA NORD;12;2020-08-11;2020-08-17;194.989;1.00068;199.4617;99.7804;2013;1310.8763;26446;0;7.7132;160;16;16;2012;1;1958;0;25385;0;0;0
METROPOLITANA NORD;12;2020-08-10;2020-08-16;197.285;1.02882;196.5372;99.4334;2006;1352.1665;27279;0;7.4733;162;12;15;2005;1;1961;0;26240;0;0;0
METROPOLITANA NORD;12;2020-08-09;2020-08-15;203.614;1.07385;194.4058;99.4830;2007;1369.2675;27623;1;7.3893;170;17;13;2006;1;1966;0;26605;1;0;0
METROPOLITANA NORD;12;2020-08-08;2020-08-14;216.864;1.15468;192.6709;103.5476;2089;1535.1717;30969;2;6.8435;169;17;11;2087;2;2047;1;29924;2;0;0
METROPOLITANA NORD;12;2020-08-07;2020-08-13;226.297;1.22544;189.8455;105.3816;2126;1599.1145;32259;2;6.5977;167;20;9;2124;2;2060;1;31236;2;0;0
METROPOLITANA NORD;12;2020-08-06;2020-08-12;226.124;1.26171;184.0461;103.8450;2095;1609.5733;32470;2;6.5042;166;21;12;2093;2;2043;1;31424;2;0;0
METROPOLITANA NORD;12;2020-08-05;2020-08-11;223.203;1.27562;180.0311;100.6231;2030;1604.5174;32368;2;6.3073;167;21;10;2029;1;1974;1;31311;2;0;0
METROPOLITANA NORD;12;2020-08-04;2020-08-10;219.472;1.27468;177.5031;99.6813;2011;1601.1468;32300;2;6.2520;159;23;12;2008;3;1952;1;31236;2;0;0
METROPOLITANA NORD;12;2020-08-03;2020-08-09;210.318;1.24868;173.9342;97.1037;1959;1532.1480;30906;4;6.3103;157;22;10;1955;4;1883;2;29868;4;0;0
METROPOLITANA NORD;12;2020-08-02;2020-08-08;200.125;1.20424;171.8523;94.9227;1915;1506.1248;30382;3;6.2400;155;17;11;1911;4;1828;2;29324;3;0;0
METROPOLITANA NORD;12;2020-08-01;2020-08-07;182.885;1.14848;165.0120;89.1233;1798;1354.0501;27315;2;6.5908;158;17;11;1795;3;1730;1;26262;2;0;0
METROPOLITANA NORD;12;2020-07-31;2020-08-06;173.667;1.15894;155.3462;84.4639;1704;1289.2151;26004;5;6.7354;160;15;12;1701;3;1684;1;25012;5;0;0
METROPOLITANA NORD;12;2020-07-30;2020-08-05;171.706;1.187;148.7536;80.2010;1618;1205.5442;24314;7;6.6262;160;13;13;1615;3;1551;1;23415;7;0;0
METROPOLITANA NORD;12;2020-07-29;2020-08-04;170.736;1.23756;142.3594;79.4079;1602;1199.1004;24184;7;6.7244;150;11;16;1598;4;1568;1;23326;7;0;0
METROPOLITANA NORD;12;2020-07-28;2020-08-03;170.111;1.28417;136.1634;77.8218;1570;1145.0712;23091;10;6.8680;152;9;14;1565;5;1531;4;22340;10;0;0
METROPOLITANA NORD;12;2020-07-27;2020-08-02;168.37;1.33179;129.9178;76.8304;1550;1116.2226;22508;11;6.8093;150;12;14;1546;4;1483;3;21812;11;0;0
METROPOLITANA NORD;12;2020-07-26;2020-08-01;168.002;1.36005;127.1420;76.9295;1552;1128.3668;22753;11;6.8449;143;11;13;1548;4;1510;3;22093;11;0;0
METROPOLITANA NORD;12;2020-07-25;2020-07-31;169.369;1.40988;123.6722;75.8886;1531;1100.2122;22185;11;6.7204;138;10;13;1527;4;1447;3;21565;11;0;0
METROPOLITANA NORD;12;2020-07-24;2020-07-30;163.171;1.45769;115.0969;70.8822;1430;1059.7151;21371;8;6.2876;120;10;11;1425;5;1304;3;20779;8;0;0
METROPOLITANA NORD;12;2020-07-23;2020-07-29;158.193;1.50595;108.0583;68.5525;1383;1079.3440;21769;6;5.9970;117;11;7;1378;5;1268;3;21188;6;0;0
METROPOLITANA NORD;12;2020-07-22;2020-07-28;149.303;1.5352;98.9378;62.9514;1270;1013.2698;20434;8;5.7823;107;13;4;1266;4;1149;3;19915;8;0;0
METROPOLITANA NORD;12;2020-07-21;2020-07-27;139.992;1.58252;89.6685;58.3415;1177;981.4471;19795;5;5.5340;101;11;3;1176;1;1068;0;19294;5;0;0
METROPOLITANA NORD;12;2020-07-20;2020-07-26;128.064;1.61451;80.3002;53.0873;1071;965.5854;19476;4;5.2864;103;8;5;1070;1;1004;0;18988;4;0;0
METROPOLITANA NORD;12;2020-07-19;2020-07-25;123.581;1.65601;75.4921;50.2124;1013;930.3920;18763;7;5.0656;99;7;4;1012;1;926;0;18273;7;0;0
METROPOLITANA NORD;12;2020-07-18;2020-07-24;121.306;1.72115;71.1797;47.7835;964;900.3538;18157;7;4.9859;90;7;3;963;1;882;0;17683;7;0;0
METROPOLITANA NORD;12;2020-07-17;2020-07-23;118.384;1.84583;64.5375;44.2146;892;828.2323;16700;9;5.0962;97;6;4;892;0;829;0;16258;9;0;0
METROPOLITANA NORD;12;2020-07-16;2020-07-22;108.847;1.9439;56.3092;39.5057;797;757.9944;15281;11;5.0970;83;6;3;797;0;759;0;14880;11;0;0
METROPOLITANA NORD;12;2020-07-15;2020-07-21;101.836;1.98709;51.2037;35.9863;726;708.7733;14289;10;4.7968;83;4;3;726;0;667;0;13895;10;0;0
METROPOLITANA NORD;12;2020-07-14;2020-07-20;89.4951;2.01088;44.5120;31.3270;632;648.4490;13071;11;4.3940;79;4;5;632;0;558;0;12688;11;0;0
METROPOLITANA NORD;12;2020-07-13;2020-07-19;76.4906;1.99393;38.3656;27.2128;549;615.2880;12399;14;4.2096;68;4;3;549;0;507;0;12030;14;0;0
METROPOLITANA NORD;12;2020-07-12;2020-07-18;70.6971;1.98786;35.4907;25.2797;510;597.6914;12047;11;3.9938;62;4;3;510;0;467;0;11682;11;0;0
METROPOLITANA NORD;12;2020-07-11;2020-07-17;64.0753;1.93482;33.0618;23.3961;472;573.0065;11547;13;3.8785;68;4;3;472;0;434;0;11177;13;0;0
METROPOLITANA NORD;12;2020-07-10;2020-07-16;57.8626;2.02519;28.6007;20.3228;410;538.0610;10839;16;3.4161;66;3;2;409;1;358;1;10493;16;0;0
METROPOLITANA NORD;12;2020-07-09;2020-07-15;48.956;2.00839;24.3874;16.8035;339;491.4175;9900;14;3.0837;64;1;2;338;1;295;1;9585;14;0;0
METROPOLITANA NORD;12;2020-07-08;2020-07-14;44.8495;2.05937;21.7108;15.2173;307;472.1851;9513;13;2.8946;63;4;2;306;1;266;1;9211;13;0;0
METROPOLITANA NORD;12;2020-07-07;2020-07-13;38.29;2.03333;18.7862;13.1850;266;459.1983;9252;12;2.5581;64;5;1;265;1;228;1;8940;12;0;0
METROPOLITANA NORD;12;2020-07-06;2020-07-12;31.633;2.05614;15.3660;11.1528;225;439.9163;8864;11;2.3072;65;4;3;224;1;197;1;8571;11;0;0
METROPOLITANA NORD;12;2020-07-05;2020-07-11;29.5436;2.06084;14.3251;10.2110;206;432.3324;8711;11;2.1951;66;4;3;205;1;184;1;8417;11;0;0
METROPOLITANA NORD;12;2020-07-04;2020-07-10;28.8658;2.1483;13.4825;9.6657;195;423.0136;8524;10;2.1228;60;4;4;194;1;174;1;8234;10;0;0
METROPOLITANA NORD;12;2020-07-03;2020-07-09;22.9835;1.89354;12.1937;8.2778;167;428.1687;8633;5;1.7919;50;4;6;167;0;149;0;8310;5;0;0
METROPOLITANA NORD;12;2020-07-02;2020-07-08;19.6151;1.73759;11.4006;7.5839;153;424.5998;8557;9;1.5444;52;5;6;153;0;127;0;8214;9;0;0
METROPOLITANA NORD;12;2020-07-01;2020-07-07;15.0708;1.57967;9.7153;6.4934;131;419.5438;8449;15;1.3176;50;2;8;131;0;107;0;8106;15;0;0
METROPOLITANA NORD;12;2020-06-30;2020-07-06;12.8939;1.45839;9.1205;5.6011;113;421.7248;8492;16;1.1414;47;1;7;113;0;93;0;8133;15;0;0
METROPOLITANA NORD;12;2020-06-29;2020-07-05;10.3427;1.33587;8.0300;4.2132;85;428.8626;8640;12;0.8837;47;1;5;85;0;73;0;8250;11;0;0
METROPOLITANA NORD;12;2020-06-28;2020-07-04;9.93386;1.23525;8.3274;4.1141;83;428.2182;8627;12;0.8852;47;1;5;83;0;73;0;8236;11;0;0
METROPOLITANA NORD;12;2020-06-27;2020-07-03;8.08609;1.05119;7.9804;3.8167;77;434.6125;8754;14;0.8492;47;1;5;77;0;71;0;8348;13;0;0
METROPOLITANA NORD;12;2020-06-26;2020-07-02;7.22786;0.951984;7.9308;3.9158;79;440.5607;8873;15;0.8514;50;2;5;79;0;72;0;8443;14;0;0
METROPOLITANA NORD;12;2020-06-25;2020-07-01;6.95453;0.881199;8.3274;3.8167;77;432.9272;8723;11;0.7840;50;1;5;77;0;65;0;8281;10;0;0
METROPOLITANA NORD;12;2020-06-24;2020-06-30;6.14636;0.842808;7.7326;3.2219;65;384.9949;7762;5;0.8010;45;1;3;65;0;59;0;7362;4;0;0
METROPOLITANA NORD;12;2020-06-23;2020-06-29;6.45517;0.891257;7.7326;3.5193;71;377.8075;7617;5;0.8752;49;2;4;71;0;63;0;7193;5;0;0
METROPOLITANA NORD;12;2020-06-22;2020-06-28;7.13468;0.97833;7.8317;3.8167;77;362.7389;7310;8;1.0290;50;2;4;77;0;71;0;6892;8;0;0
METROPOLITANA NORD;12;2020-06-21;2020-06-27;7.73425;1.05333;7.8813;4.2132;85;360.9544;7272;10;1.1374;49;2;4;85;0;78;0;6848;10;0;0
METROPOLITANA NORD;12;2020-06-20;2020-06-26;8.58096;1.15296;7.9308;4.1637;84;358.4264;7219;12;1.1041;47;2;5;84;0;75;0;6781;12;0;0
METROPOLITANA NORD;12;2020-06-19;2020-06-25;8.95065;1.27994;7.4847;4.0150;81;348.3641;7014;14;1.3026;43;1;4;79;2;85;1;6588;14;0;0
METROPOLITANA NORD;12;2020-06-18;2020-06-24;9.51396;1.40051;7.2369;4.5106;91;361.4501;7277;15;1.3042;45;3;7;88;3;88;1;6809;15;0;0
METROPOLITANA NORD;12;2020-06-17;2020-06-23;10.0512;1.42713;7.5343;4.5106;91;413.0009;8315;17;1.1307;51;3;9;87;4;87;1;7766;17;0;0
METROPOLITANA NORD;12;2020-06-16;2020-06-22;9.47128;1.40455;7.1377;4.2132;85;423.5093;8524;20;1.0259;49;2;9;80;5;81;1;7973;20;0;0
METROPOLITANA NORD;12;2020-06-15;2020-06-21;8.49695;1.37184;6.5925;4.0150;81;443.0887;8921;18;0.9111;44;2;10;76;5;75;1;8324;18;0;0
METROPOLITANA NORD;12;2020-06-14;2020-06-20;8.15913;1.32801;6.5925;3.6680;74;444.2287;8943;19;0.8362;46;2;10;68;6;68;2;8352;19;0;0
METROPOLITANA NORD;12;2020-06-13;2020-06-19;7.67311;1.21917;6.8403;3.7671;76;446.7567;8997;16;0.8330;48;2;9;70;6;68;2;8387;16;0;0
METROPOLITANA NORD;12;2020-06-12;2020-06-18;6.52557;1.04513;6.7412;3.4697;70;458.5539;9238;13;0.6778;53;2;9;66;4;57;1;8544;13;0;0
METROPOLITANA NORD;12;2020-06-11;2020-06-17;5.45325;0.917428;6.3942;2.7262;55;464.6012;9359;14;0.5994;51;0;7;51;4;51;1;8662;14;0;0
METROPOLITANA NORD;12;2020-06-10;2020-06-16;5.15303;0.866921;6.4438;3.0236;61;473.4739;9540;12;0.6811;45;0;6;58;3;59;1;8797;12;0;0
METROPOLITANA NORD;12;2020-06-09;2020-06-15;4.94996;0.839815;6.3942;2.9245;59;477.7863;9631;8;0.5989;42;0;5;56;3;52;1;8841;8;0;0
METROPOLITANA NORD;12;2020-06-08;2020-06-14;4.83418;0.856461;6.1464;2.5775;52;479.4220;9665;7;0.5177;44;0;4;49;3;45;1;8879;7;0;0
METROPOLITANA NORD;12;2020-06-07;2020-06-13;5.39208;0.899577;6.5429;2.9245;59;487.2042;9824;5;0.5645;43;1;6;56;3;50;1;9029;5;0;0
METROPOLITANA NORD;12;2020-06-06;2020-06-12;5.77603;0.925088;6.8403;3.0732;62;490.5253;9893;3;0.6474;45;3;7;59;3;58;1;9111;3;0;0
METROPOLITANA NORD;12;2020-06-05;2020-06-11;6.04767;0.917228;7.3856;3.2714;66;490.0296;9883;3;0.6983;48;3;8;63;3;63;1;9162;3;0;0
METROPOLITANA NORD;12;2020-06-04;2020-06-10;6.39835;0.902076;8.1291;3.6680;74;500.6867;10100;1;0.7957;47;5;11;72;2;73;1;9299;1;0;0
METROPOLITANA NORD;12;2020-06-03;2020-06-09;6.29103;0.856778;8.3274;3.4201;69;499.9928;10085;2;0.8098;53;5;14;67;2;74;1;9260;2;0;0
METROPOLITANA NORD;12;2020-06-02;2020-06-08;6.35709;0.826421;8.7239;3.4697;70;488.8895;9860;3;0.8170;53;7;14;69;1;73;1;9055;3;0;0
METROPOLITANA NORD;12;2020-06-01;2020-06-07;6.60497;0.75995;9.9631;3.5688;72;466.4352;9406;4;0.8815;50;8;16;71;1;75;1;8618;4;0;0
METROPOLITANA NORD;12;2020-05-31;2020-06-06;6.13597;0.710069;10.1614;3.6184;73;478.5298;9644;10;0.8950;54;8;18;73;0;79;0;8817;10;0;0
METROPOLITANA NORD;12;2020-05-30;2020-06-05;6.00586;0.695012;10.2110;3.7671;76;500.1910;10080;11;0.8788;54;7;18;76;0;81;0;9207;10;0;0
METROPOLITANA NORD;12;2020-05-29;2020-06-04;6.90466;0.743178;10.8554;4.1141;83;503.1155;10137;13;0.9342;49;8;21;81;2;85;1;9194;12;0;0
METROPOLITANA NORD;12;2020-05-28;2020-06-03;7.45793;0.777643;11.2023;4.4611;90;504.3548;10160;15;0.9802;52;7;20;88;2;89;1;9168;14;0;0
METROPOLITANA NORD;12;2020-05-27;2020-06-02;8.57055;0.836986;12.7389;4.9072;99;509.9064;10271;16;0.9646;50;7;20;97;2;88;1;9212;15;0;0
METROPOLITANA NORD;12;2020-05-26;2020-06-01;9.60831;0.866478;13.8294;5.2542;106;536.5740;10810;15;1.0306;54;9;26;103;3;98;1;9592;14;0;0
METROPOLITANA NORD;12;2020-05-25;2020-05-31;10.7194;0.872369;15.2173;6.3942;129;570.8751;11503;14;1.1412;60;9;28;123;6;115;1;10152;13;0;0
METROPOLITANA NORD;12;2020-05-24;2020-05-30;10.538;0.843883;15.4652;6.5429;132;582.1270;11737;7;1.1338;63;8;28;126;6;116;1;10313;6;0;0
METROPOLITANA NORD;12;2020-05-23;2020-05-29;10.2689;0.825637;15.6635;6.4438;130;574.4935;11583;7;1.0812;63;7;30;124;6;109;1;10167;7;0;0
METROPOLITANA NORD;12;2020-05-22;2020-05-28;10.8307;0.824447;16.6548;6.7412;136;581.5818;11726;7;1.1431;63;7;27;131;5;116;0;10141;7;0;0
METROPOLITANA NORD;12;2020-05-21;2020-05-27;11.2713;0.857992;17.0514;6.7412;136;597.4931;12048;6;1.1365;73;7;31;131;5;118;0;10377;6;0;0
METROPOLITANA NORD;12;2020-05-20;2020-05-26;11.9865;0.895407;18.2410;7.8317;158;620.9883;12522;6;1.3705;79;9;36;152;6;147;0;10721;5;0;0
METROPOLITANA NORD;12;2020-05-19;2020-05-25;13.2842;0.936439;19.6785;8.5752;173;619.9970;12501;7;1.5736;83;5;36;168;5;169;0;10734;6;0;0
METROPOLITANA NORD;12;2020-05-18;2020-05-24;14.2133;0.942217;21.0168;8.8231;178;619.8978;12499;7;1.5801;84;5;36;176;2;168;0;10626;6;0;0
METROPOLITANA NORD;12;2020-05-17;2020-05-23;14.7849;0.942651;21.4133;8.9222;180;610.3312;12305;8;1.6458;79;6;36;178;2;172;0;10444;7;0;0
METROPOLITANA NORD;12;2020-05-16;2020-05-22;14.7481;0.905693;22.3056;9.2196;186;626.2426;12627;7;1.6610;73;7;43;184;2;177;0;10650;6;0;0
METROPOLITANA NORD;12;2020-05-15;2020-05-21;14.4779;0.875673;23.3961;9.9136;200;637.3458;12852;6;1.7611;79;6;48;199;1;192;0;10897;5;0;0
METROPOLITANA NORD;12;2020-05-14;2020-05-20;14.1946;0.838274;24.2387;10.3101;208;643.6905;12980;6;1.7684;71;8;46;207;1;193;0;10909;5;0;0
METROPOLITANA NORD;12;2020-05-13;2020-05-19;14.4494;0.840919;24.2883;10.4092;210;634.9665;12804;6;1.8780;70;8;45;209;1;200;1;10697;6;0;0
METROPOLITANA NORD;12;2020-05-12;2020-05-18;14.8688;0.870389;24.3379;11.1032;224;635.7101;12811;14;1.9132;75;11;49;220;4;198;3;10495;11;0;0
METROPOLITANA NORD;12;2020-05-11;2020-05-17;15.9877;0.938634;24.3379;12.1937;246;635.1152;12790;23;2.2076;86;11;56;240;6;227;5;10489;20;0;0
METROPOLITANA NORD;12;2020-05-10;2020-05-16;17.0443;1.01555;24.1892;12.4911;252;626.2426;12608;26;2.2624;92;11;67;244;8;228;6;10321;22;0;0
METROPOLITANA NORD;12;2020-05-09;2020-05-15;19.0782;1.10389;25.0318;13.0859;264;624.9538;12579;29;2.3559;105;11;65;256;8;240;6;10417;25;0;0
METROPOLITANA NORD;12;2020-05-08;2020-05-14;20.157;1.13995;25.6266;13.4825;272;614.2967;12359;34;2.3791;112;20;68;264;8;238;6;10226;30;0;0
METROPOLITANA NORD;12;2020-05-07;2020-05-13;21.5678;1.11285;27.3119;13.9286;281;604.6805;12160;39;2.5130;124;18;81;273;8;251;6;10192;35;0;0
METROPOLITANA NORD;12;2020-05-06;2020-05-12;21.4857;1.02415;28.4520;13.8790;280;621.3353;12495;40;2.3655;136;16;90;272;8;243;5;10448;36;0;0
METROPOLITANA NORD;12;2020-05-05;2020-05-11;20.1938;0.904429;29.8895;13.2346;267;618.0638;12432;37;2.2852;139;14;95;262;5;239;3;10555;35;0;0
METROPOLITANA NORD;12;2020-05-04;2020-05-10;18.4852;0.804508;30.5834;12.1441;245;625.3503;12585;31;2.0256;127;15;99;241;4;216;2;10733;29;0;0
METROPOLITANA NORD;12;2020-05-03;2020-05-09;16.84;0.70976;31.4757;11.6980;236;643.6905;12955;31;1.9419;128;15;106;233;3;213;3;11093;30;0;0
METROPOLITANA NORD;12;2020-05-02;2020-05-08;15.8417;0.645929;34.8463;11.9458;241;641.8069;12916;32;2.0700;132;15;121;238;3;224;3;10935;31;0;0
METROPOLITANA NORD;12;2020-05-01;2020-05-07;16.4403;0.600609;38.6630;12.1441;245;634.2726;12769;27;2.1849;131;7;126;238;7;235;3;10867;26;0;0
METROPOLITANA NORD;12;2020-04-30;2020-05-06;18.2785;0.620228;41.4388;13.3833;270;659.0070;13270;25;2.2922;109;6;136;262;8;257;3;11319;24;0;0
METROPOLITANA NORD;12;2020-04-29;2020-05-05;21.1483;0.631923;47.9818;14.5730;294;655.0416;13190;25;2.3780;84;6;147;287;7;268;3;11372;24;0;0
METROPOLITANA NORD;12;2020-04-28;2020-05-04;24.3057;0.655795;55.5657;16.6548;336;675.6619;13605;26;2.6967;62;5;160;328;8;314;4;11766;26;0;0
METROPOLITANA NORD;12;2020-04-27;2020-05-03;29.0515;0.653495;67.0655;18.4393;372;678.9830;13672;26;3.0401;51;3;169;365;7;356;3;11783;26;0;0
METROPOLITANA NORD;12;2020-04-26;2020-05-02;31.1922;0.653893;73.8068;19.7776;399;687.3600;13838;29;3.1951;39;2;177;393;6;382;1;11958;29;0;0
METROPOLITANA NORD;12;2020-04-25;2020-05-01;30.9115;0.616997;81.9855;22.9004;462;702.0817;14138;26;3.6645;20;1;180;456;6;449;1;12254;26;0;0
METROPOLITANA NORD;12;2020-04-24;2020-04-30;34.456;0.610991;101.1683;26.5189;535;720.6201;14508;30;4.2252;0;0;194;529;6;523;3;12419;30;0;0
METROPOLITANA NORD;12;2020-04-23;2020-04-29;35.8749;0.602023;108.0583;28.0555;566;704.9566;14189;33;4.6342;0;0;202;560;6;556;4;12051;33;0;0
METROPOLITANA NORD;12;2020-04-22;2020-04-28;40.7287;0.644065;119.2607;33.4088;674;716.4564;14419;35;5.6241;0;0;204;668;6;684;4;12199;34;0;0
METROPOLITANA NORD;12;2020-04-21;2020-04-27;47.2556;0.685548;134.4285;38.9109;785;724.6847;14580;40;6.6071;0;0;212;774;11;805;9;12281;39;0;0
METROPOLITANA NORD;12;2020-04-20;2020-04-26;54.6097;0.737709;143.4499;48.6262;981;747.6843;15029;55;7.8753;0;0;227;959;22;986;17;12683;53;0;0
METROPOLITANA NORD;12;2020-04-19;2020-04-25;59.3011;0.782086;146.4735;54.0291;1090;750.0140;15057;74;8.9174;0;0;244;1065;25;1120;20;12712;72;0;0
METROPOLITANA NORD;12;2020-04-18;2020-04-24;66.8569;0.855255;153.8096;59.0851;1192;747.3868;14998;80;9.7972;0;0;261;1166;26;1229;22;12691;78;0;0
METROPOLITANA NORD;12;2020-04-17;2020-04-23;75.1837;0.929694;164.3180;74.6494;1506;758.3414;15168;131;11.9368;0;0;282;1469;37;1529;34;12966;128;0;0
METROPOLITANA NORD;12;2020-04-16;2020-04-22;82.9611;0.972981;175.3221;80.0028;1614;732.8634;14641;144;13.2734;0;0;308;1562;52;1633;49;12532;140;0;0
METROPOLITANA NORD;12;2020-04-15;2020-04-21;86.8071;0.975787;183.1539;85.8518;1732;713.0362;14223;162;14.9366;0;0;348;1668;64;1776;63;12154;158;0;0
METROPOLITANA NORD;12;2020-04-14;2020-04-20;90.1273;0.965924;187.9124;95.5176;1927;683.4441;13601;187;17.1429;0;0;363;1853;74;1945;71;11579;181;0;0
METROPOLITANA NORD;12;2020-04-13;2020-04-19;91.1778;0.938015;194.0588;94.8236;1913;627.4818;12478;181;18.3252;0;0;390;1842;71;1920;67;10667;176;0;0
METROPOLITANA NORD;12;2020-04-12;2020-04-18;89.3167;0.907214;193.5631;92.4443;1865;609.2903;12130;162;18.4716;0;0;403;1793;72;1856;68;10259;157;0;0
METROPOLITANA NORD;12;2020-04-11;2020-04-17;87.4469;0.859865;192.8692;94.7245;1911;592.5859;11770;185;19.5294;0;0;445;1817;94;1877;90;9892;180;0;0
METROPOLITANA NORD;12;2020-04-10;2020-04-16;85.487;0.800865;188.5072;89.6685;1809;546.6859;10867;162;20.3098;0;0;477;1715;94;1784;91;9074;158;0;0
METROPOLITANA NORD;12;2020-04-09;2020-04-15;87.2507;0.752588;198.4208;95.3193;1923;555.8064;11050;163;21.1536;0;0;496;1836;87;1898;86;9219;160;0;0
METROPOLITANA NORD;12;2020-04-08;2020-04-14;90.0391;0.714742;206.3021;97.3020;1963;531.8154;10561;168;21.9294;0;0;496;1865;98;1872;92;8790;166;0;0
METROPOLITANA NORD;12;2020-04-07;2020-04-13;91.7667;0.684488;207.3926;92.3948;1864;514.3675;10233;144;21.5420;0;0;528;1777;87;1777;81;8481;144;0;0
METROPOLITANA NORD;12;2020-04-06;2020-04-12;101.756;0.672104;224.6423;99.2352;2002;515.9041;10276;132;22.5975;0;0;557;1917;85;1870;77;8484;132;0;0
METROPOLITANA NORD;12;2020-04-05;2020-04-11;105.03;0.66081;233.9115;101.1188;2040;502.3720;10010;125;23.4659;0;0;589;1959;81;1904;73;8300;125;0;0
METROPOLITANA NORD;12;2020-04-04;2020-04-10;108.843;0.651821;238.4718;98.1447;1980;485.7667;9705;95;24.0713;0;0;599;1922;58;1908;49;8035;95;0;0
METROPOLITANA NORD;12;2020-04-03;2020-04-09;119.027;0.666552;243.4782;98.8386;1994;476.9932;9561;62;24.8495;0;0;611;1950;44;1948;34;7914;62;0;0
METROPOLITANA NORD;12;2020-04-02;2020-04-08;133.311;0.685561;254.4823;103.1015;2080;458.5043;9209;41;26.9091;0;0;634;2045;35;2049;23;7659;41;0;0
METROPOLITANA NORD;12;2020-04-01;2020-04-07;148.747;0.714297;263.5532;109.0001;2199;445.1209;8966;14;29.0933;0;0;637;2185;14;2194;4;7541;14;0;0
METROPOLITANA NORD;12;2020-03-31;2020-04-06;165.201;0.742884;275.3504;114.9978;2320;429.6557;8667;1;32.0423;0;0;645;2311;9;2365;1;7383;1;0;0
METROPOLITANA NORD;12;2020-03-30;2020-04-05;185.115;0.775315;287.9407;125.4071;2530;449.4829;9067;1;33.4322;0;0;676;2527;3;2591;1;7752;1;0;0
METROPOLITANA NORD;12;2020-03-29;2020-04-04;197.384;0.799921;295.0289;132.7927;2679;472.8295;9537;2;34.3538;0;0;663;2675;4;2781;2;8099;2;0;0
METROPOLITANA NORD;12;2020-03-28;2020-04-03;212.669;0.834338;301.6710;140.3271;2831;486.3616;9810;2;36.3843;0;0;638;2827;4;3035;2;8345;2;0;0
METROPOLITANA NORD;12;2020-03-27;2020-04-02;229.63;0.878165;305.2895;144.6395;2918;471.3424;9507;2;38.0162;0;0;620;2915;3;3091;2;8134;2;0;0
METROPOLITANA NORD;12;2020-03-26;2020-04-01;249.218;0.940674;304.4468;151.3807;3054;463.7585;9354;2;40.0496;0;0;585;3050;4;3226;2;8058;2;0;0
METROPOLITANA NORD;12;2020-03-25;2020-03-31;267.557;1.00952;299.1926;154.5531;3118;453.0023;9137;2;41.4819;0;0;570;3114;4;3290;2;7934;2;0;0
METROPOLITANA NORD;12;2020-03-24;2020-03-30;286.57;1.09091;294.4341;160.3526;3235;445.5175;8986;2;42.9349;0;0;529;3231;4;3392;2;7903;2;0;0
METROPOLITANA NORD;12;2020-03-23;2020-03-29;297.389;1.16877;282.0421;162.5336;3279;416.2228;8395;2;43.8437;0;0;449;3274;5;3274;2;7470;2;0;0
METROPOLITANA NORD;12;2020-03-22;2020-03-28;314.158;1.25138;276.0939;162.2361;3273;403.2855;8135;1;44.0761;0;0;407;3269;4;3243;1;7359;1;0;0
METROPOLITANA NORD;12;2020-03-21;2020-03-27;333.504;1.36371;265.1890;161.3439;3255;384.6479;7759;1;43.6112;0;0;365;3251;4;3081;1;7066;1;0;0
METROPOLITANA NORD;12;2020-03-20;2020-03-26;360.842;1.5479;250.9134;160.6500;3241;377.8571;7622;1;43.1316;0;0;308;3237;4;3007;1;6973;1;0;0
METROPOLITANA NORD;12;2020-03-19;2020-03-25;375.265;1.74919;229.5000;153.0661;3088;359.6656;7255;1;41.5522;0;0;266;3085;3;2783;1;6699;1;0;0
METROPOLITANA NORD;12;2020-03-18;2020-03-24;391.367;2.01418;206.6491;144.6395;2918;340.7307;6874;0;39.7404;0;0;221;2917;1;2541;0;6394;0;0;0
METROPOLITANA NORD;12;2020-03-17;2020-03-23;415.556;2.40238;182.8564;134.0815;2705;318.1276;6418;0;37.1514;0;0;177;2704;1;2225;0;5989;0;0;0
METROPOLITANA NORD;12;2020-03-16;2020-03-22;427.572;2.94664;152.1243;119.5085;2411;297.2099;5996;0;35.4741;0;0;135;2411;0;1994;0;5621;0;0;0
METROPOLITANA NORD;12;2020-03-15;2020-03-21;461.364;3.48679;138.2948;113.8577;2297;284.3222;5736;0;34.6304;0;0;100;2297;0;1869;0;5397;0;0;0
METROPOLITANA NORD;12;2020-03-14;2020-03-20;465.055;3.95178;122.7304;103.8450;2095;272.8720;5505;0;31.4319;0;0;75;2095;0;1642;0;5224;0;0;0
METROPOLITANA NORD;12;2020-03-13;2020-03-19;420.514;4.2865;101.9614;90.2633;1821;251.8056;5080;0;28.4508;0;0;58;1821;0;1381;0;4854;0;0;0
METROPOLITANA NORD;12;2020-03-12;2020-03-18;368.543;4.61139;83.0264;76.4339;1542;222.7587;4494;0;26.2816;0;0;33;1542;0;1133;0;4311;0;0;0
